ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
FBgn0028870	1158	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266152	720	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028838	1301	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028868	1318	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032549	964	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028867	1209	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032551	1103	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028866	1857	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0250834	909	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053309	1779	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264349	1707	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261568	669	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028886	2828	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032553	1447	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032554	1733	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267291	305	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0013300	683	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0013301	679	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266840	307	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259213	5298	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028887	5860	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266870	534	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086711	3012	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040228	730	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261881	800	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028926	726	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261882	1170	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001974	1769	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264438	853	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260446	5642	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053310	2632	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051832	762	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041713	1600	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001977	2358	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004837	2950	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000317	7404	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053679	755	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010422	1773	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262526	5131	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024183	3372	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028879	6138	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028878	2122	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001978	4145	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264435	987	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265917	359	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264436	505	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028889	84	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265996	619	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265995	433	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028888	6080	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259965	368	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263089	591	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265085	919	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262875	799	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028516	2143	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028862	4459	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027559	1486	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259982	1011	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0045842	4428	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261268	5403	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086691	610	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263765	655	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266888	422	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028853	1048	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028850	814	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011239	1489	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264264	1897	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028852	1560	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041103	948	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001981	2273	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032563	707	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266153	601	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266913	317	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266154	299	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266914	413	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266163	378	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001983	2222	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028892	1996	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266155	574	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266156	714	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266157	413	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266893	584	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003448	1668	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020371	817	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266831	255	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002524	2991	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266158	907	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264261	1918	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259922	670	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267292	408	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028880	1449	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028370	4760	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266159	576	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028950	1549	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028944	789	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028949	868	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028948	942	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028947	849	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028946	1290	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028945	813	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028518	4737	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028863	9362	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264990	434	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028864	1483	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028517	950	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264544	521	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264989	434	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051780	1483	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051827	950	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264545	521	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010382	5047	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266309	686	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266160	324	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001989	992	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003936	126	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001986	3585	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001987	4468	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028507	1738	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001990	2033	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041627	2304	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051826	1228	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264260	411	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028901	6001	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265813	3083	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262150	1513	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265812	515	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266908	188	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028900	1090	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051822	646	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267258	418	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264263	428	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028903	1467	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028902	2169	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261924	410	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261925	468	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028935	2901	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265668	343	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051824	679	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041183	4219	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051735	1399	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051823	1403	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051821	1423	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028645	2611	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266161	372	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266162	552	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032577	611	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028514	2832	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028857	1293	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028856	1283	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264347	820	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028858	1646	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263331	202	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028644	4924	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264373	509	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085196	661	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264374	537	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0045827	1065	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264364	1065	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051820	440	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266138	414	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000182	4547	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266459	4309	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0013433	2870	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266164	735	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028520	948	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028884	905	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085197	492	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266165	840	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001991	10481	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264350	814	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265947	322	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265948	401	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265949	367	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028893	1690	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264392	737	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261999	5851	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262000	3500	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024734	3790	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028515	1516	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002673	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028897	1083	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001994	4402	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040079	2439	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028896	665	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032582	811	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266204	653	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001992	2787	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028375	3130	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028895	1569	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028894	1019	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028525	2262	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015338	1126	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011708	1861	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000339	1182	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001086	1996	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000250	3324	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0014092	1063	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001995	1012	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040984	538	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028899	7203	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259151	1949	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265578	1933	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0087041	1507	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000307	7747	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028506	1528	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025678	1781	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028841	1073	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028523	1883	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086037	135	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020416	1445	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020415	1796	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020414	3954	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0005677	4982	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032585	1982	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266329	532	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032586	3043	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032587	5046	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263555	117	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086038	100	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266894	432	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266895	267	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051816	509	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259735	10530	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032588	723	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051815	1500	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032590	2668	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265000	422	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032593	5320	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001185	2378	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262191	96	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261278	3049	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267347	1372	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051807	983	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053552	788	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266310	418	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262430	92	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262386	85	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262452	97	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262413	91	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263744	845	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263745	2132	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0062978	1929	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086907	837	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000409	681	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027779	2829	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262438	64	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263746	1647	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051812	1369	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032595	529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032596	815	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032597	1075	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015391	4521	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032598	2265	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261068	727	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032600	8738	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032601	1839	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032602	1903	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264695	9058	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000406	1557	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032603	1651	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040262	1799	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040261	1620	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040260	1954	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032609	1745	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086673	3715	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004797	2689	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0022213	3237	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051739	4422	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032612	1844	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032613	2123	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266491	1027	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266492	1160	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032614	2818	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051810	1138	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051809	1338	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032615	1041	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264440	418	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051781	2679	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052832	772	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085342	2239	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032618	2239	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040985	743	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261671	16466	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265542	933	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260758	1332	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051805	2071	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032620	1562	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026150	2190	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262355	604	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265543	552	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266823	293	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053179	3249	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265579	332	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265581	603	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051806	657	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266896	225	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266897	259	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032624	1692	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267018	303	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264346	685	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032625	900	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264367	719	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032626	1546	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267004	543	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051784	2462	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265607	4457	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083942	4457	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085198	625	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265544	571	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0045487	1176	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0045486	1185	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0045485	1173	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0046888	1233	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032629	3902	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265546	762	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265545	496	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267293	302	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032631	1266	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032632	1128	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085199	353	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267260	232	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267255	463	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265270	874	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265445	647	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265446	414	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051804	856	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032633	6528	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020503	8115	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032634	516	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032635	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051803	929	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011274	5695	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265582	452	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032636	1758	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053928	543	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260632	6432	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032637	1314	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032638	1587	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032639	1251	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000183	5498	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032640	1534	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027885	2458	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024689	2477	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032642	729	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032643	2255	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032644	1051	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262857	116	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263654	168	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262856	108	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003187	3792	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267279	687	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032645	773	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032646	1526	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0013810	12202	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032647	3513	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032648	3362	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032649	2787	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262996	469	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267261	665	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032650	1412	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267579	5739	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262398	100	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262400	93	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266898	339	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267262	529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266586	560	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266587	371	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265584	518	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032651	2024	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265583	230	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032652	985	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261089	3190	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265585	796	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265586	593	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0032654	636	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262356	531	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267263	397	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015609	14396	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262876	1180	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262018	7989	0	0	NA	0	0	0	0	0	NA	0	0	0
